sample_id,formula,num_atoms,mp20_e_hull,eqv3_e_total,eqv3_e_per_atom,eqv3_e_hull_raw,eqv3_e_hull_mp2020
mp-28665,NdSi2Ru,8,0.0,-56.50115203857422,-7.062644004821777,-0.03501266857177754,0.0004873314282223262
mp-1215531,Zn3CdSe4,16,0.0178010437499995,-48.13328552246094,-3.0083303451538086,0.254964422346192,0.018964422346192222
mp-21198,DyAgSn,6,0.0,-26.452701568603516,-4.408783594767253,0.0009811018994136944,0.0009811018994136944
mp-1105883,Tb4HfAl15,60,0.0323342959999992,-277.7669677734375,-4.629449462890625,0.03194734510937458,0.03194734510937458
mp-1227152,CaTmMn2O6,20,0.0221640866666756,-149.82928466796875,-7.491464233398437,0.7753630522682364,0.029563052268235523
mp-561097,Ti2MnO4,56,0.0750636524384251,-486.220703125,-8.682512555803571,0.7110119687777132,0.08015482592057133
mp-1228803,AlNiGe,12,0.0306033549999993,-61.486019134521484,-5.12383492787679,0.031638523789876416,0.031638523789876416
mp-21209,Cu3(AsO4)2,13,0.0,-72.53410339355469,-5.5795464148888225,0.4375325974188655,0.014763366649635401
mp-976075,Li3Ca,8,0.0543530429166683,-15.08563232421875,-1.8857040405273438,0.056135533639323,0.056135533639323
mp-1273081,CaLa2CoO6,30,0.0279903464583322,-215.70083618164062,-7.1900278727213545,0.6376625522369803,0.061662552236980694
mp-1185124,LaNd3,8,0.0197540862499998,-38.32331848144531,-4.790414810180664,0.01969754044433536,0.01969754044433536
mp-551830,SrTiO3,20,0.0005822479999988,-160.49267578125,-8.0246337890625,0.4133891269374992,0.0011891269374988411
mp-1111175,K3DyCl6,40,0.0649807434999996,-158.4279022216797,-3.960697555541992,0.4330337409580074,0.06463374095800756
mp-1025399,LaAu,8,0.0009285512500003,-39.426029205322266,-4.928253650665283,0.0011003668347164819,0.0011003668347164819
mp-1104449,Pr(Mo3S4)2,45,0.0,-349.88165283203125,-7.7751478407118055,0.2701718279548606,0.0019051612881941793
mp-646420,Nd2InRh2,10,0.0202677686666641,-60.74645233154297,-6.074645233154297,0.019310772512366903,0.019310772512366903
mp-1212088,HoAlRh,12,0.0,-73.91232299804688,-6.159360249837239,0.0026904159960929874,0.0026904159960929874
mp-1215601,Zr2Cr3Si,12,0.0798020916666661,-106.65725708007812,-8.888104756673178,0.06945933499348911,0.08129266832682269
mp-11580,TiCrP,9,0.0,-77.41204071044922,-8.60133785671658,0.004014308838971914,0.004014308838971914
mp-1211229,La(ZnP)3,14,0.0,-58.61032485961914,-4.186451775687082,0.002148332884346793,0.002148332884346793
mp-1188975,La(Fe2B)6,57,0.0167225297368407,-455.4979553222656,-7.991192198636239,0.01867592004797114,0.01867592004797114
mp-1080791,UCuBi2,8,0.0448753037500004,-45.9645881652832,-5.7455735206604,0.022325214339599775,0.022325214339599775
mp-1184284,ErTmCd2,16,0.0070565225000001,-48.467559814453125,-3.0292224884033203,0.008435976596679495,0.008435976596679495
mp-1516349,SrEuNiWO6,40,0.0288015867500082,-298.75701904296875,-7.468925476074219,1.1506647670924472,0.04056476709244805
mp-1280961,Sr2FeWO6,40,0.0427476860000002,-279.44903564453125,-6.986225891113281,1.126866801886691,0.04526680188669019
mp-11924,Rb2TaCuSe4,64,0.0,-317.1377258300781,-4.955276966094971,0.23732690453002903,0.0013269045300292603
mp-8966,K2Sn2Se5,36,0.0,-136.9335479736328,-3.8037096659342446,0.26366544684353377,0.001443224621311856
mp-11281,Be2V,12,0.0,-68.8801040649414,-5.74000867207845,-0.0009179479117840117,-0.0009179479117840117
mp-23155,Ar,4,0.0,-0.25426843762397766,-0.06356710940599442,0.005241110594005588,0.005241110594005588
mp-1215906,YHoC4,6,0.073463965208333,-49.084739685058594,-8.180789947509766,0.07569315040690228,0.07569315040690228
mp-1224245,Ho2CuGe4,14,0.0132200276190479,-71.33128356933594,-5.095091683523996,0.01864396123790879,0.01864396123790879
mp-2676,TaBe2,24,0.0354141964285732,-159.23226928710938,-6.634677886962891,0.03516163779901582,0.03516163779901582
mp-567655,Sr2C(NCl)2,14,0.0,-88.08625793457031,-6.291875566755023,0.2786727503878348,0.00010132181640631899
mp-754430,Mn7O12,38,0.0478725537500039,-277.558837890625,-7.304179944490132,1.1116783187335528,0.06325726610197258
mp-567614,Tb2Co2I,10,0.0,-56.037105560302734,-5.603710556030274,0.07465834396972415,-0.0011416560302759393
mp-1383,UCo2,24,0.0,-209.65721130371094,-8.735717137654623,0.012123567345376784,0.012123567345376784
mp-1105949,Eu5Sb3,16,0.0,-143.63543701171875,-8.977214813232422,0.07499058676757642,0.0029905867675772413
mp-3707,CaGe2O5,32,0.0058800158749994,-210.40264892578125,-6.575082778930664,0.4370234688193362,0.007648468819335896
mp-1101819,DyFe3,36,0.0,-272.5425720214844,-7.570627000596788,0.002906244403211744,0.002906244403211744
mp-1226224,Cr4CdCuO8,56,0.0316610789285638,-391.97808837890625,-6.999608721051898,1.706830629662388,0.7431163439481026
mp-1205445,LaMn3V4O12,40,0.0491009268690483,-317.45343017578125,-7.936335754394531,1.0614766799745246,0.05907667997452393
mp-551835,Ba2I2O,20,0.0,-91.09051513671875,-4.554525756835938,0.28907249416406255,7.249416406285292e-05
mp-4728,Cu2GeSe3,12,0.0,-49.519386291503906,-4.126615524291992,0.2393373390413407,0.0033373390413409254
mp-1223907,Hg2SeS,4,0.0030299550000001,-8.876514434814453,-2.2191286087036133,0.25117761879638767,0.007427618796387758
mp-20534,GdMg3,16,0.0,-76.7962875366211,-4.799767971038818,0.0026264339611810072,0.0026264339611810072
mp-781712,Na2SnO2,20,0.0401587537499974,-94.45768737792969,-4.7228843688964846,0.31587528160351397,0.041075281603514036
mp-1103666,CeVO4,24,0.0716984474999993,-196.57342529296875,-8.190559387207031,0.8152832202929687,0.07394988695963534
mp-1094582,LiMg2,6,0.042908778333333,-10.382850646972656,-1.7304751078287761,0.03004914383789048,0.03004914383789048
mp-1177942,Li2Hf2O5,36,0.0786362186111109,-301.5472412109375,-8.376312255859375,0.46301128997395935,0.08134462330729164
mp-1222091,MgTi2Pb4WO12,40,0.029601336625002,-280.02484130859375,-7.000621032714844,0.6637256849101574,0.029625684910158157
mp-11734,Sr2MgReO6,40,0.0041708850000024,-286.6102294921875,-7.165255737304688,0.41738492969531205,0.00518492969531259
mp-23054,NaBiO3,30,0.0,-155.45150756835938,-5.1817169189453125,0.4136714090546878,0.0014714090546874559
mp-542178,Nd2Zn15Ge2,57,0.0412662755980823,-125.5033187866211,-2.201812610291598,0.04445498846437923,0.04445498846437923
mp-1222358,LiNbWO6,27,0.0111094687036796,-207.7330322265625,-7.693816008391203,0.9636456417476991,0.012534530636587604
mp-1217379,Th5C4,27,0.0087467111111134,-228.980224609375,-8.480749059606481,0.008008987060186712,0.008008987060186712
mp-1227127,CaMgCd,24,0.0058266955739516,-42.03093338012695,-1.751288890838623,0.0031391296139153813,0.0031391296139153813
mp-971979,Tm2ZnAg,16,0.0106322249999997,-57.69969940185547,-3.606231212615967,0.009325459884033105,0.009325459884033105
mp-1221342,MnNiP2,8,0.0065099682291682,-55.71900177001953,-6.964875221252441,0.010900837601725222,0.010900837601725222
mp-1215274,ZrAu,2,0.0111395750000005,-12.788023948669434,-6.394011974334717,0.012799435665282743,0.012799435665282743
mp-8014,RbRuF6,24,0.0,-115.58686065673828,-4.816119194030762,0.35433725846923814,0.007837258469238328
mp-13975,Er2SeO2,5,0.0,-38.214141845703125,-7.642828369140625,0.37027206085937436,0.0010720608593732806
mp-1186693,Pr2MgCd,16,0.011305225,-51.683433532714844,-3.2302145957946777,0.006147934205322336,0.006147934205322336
mp-1209187,RbSc(SO4)2,12,0.0,-79.55420684814453,-6.629517237345378,0.46174344598795436,0.003743445987955063
mp-2068,RhF3,24,0.0,-114.15628814697266,-4.75651200612386,0.3554913701261393,0.008991370126138598
mp-1104230,Ho3Ga8Ag3,28,0.0,-105.30003356933594,-3.7607154846191406,0.005187985380859406,0.005187985380859406
mp-690658,V2CuO6,9,0.0104709466666594,-62.26012420654297,-6.917791578504774,0.85203071482856,0.01625293705078157
mp-1113201,Cs2InGaCl6,40,0.0405637155000007,-132.08726501464844,-3.302181625366211,0.40820316413378954,0.039803164133789704
mp-35208,NdOF,12,0.0543011066666672,-91.15618133544922,-7.5963484446207685,0.43751288704589886,0.05451288704589885
mp-556662,SiO2,24,0.0702611033333333,-188.26434326171875,-7.844347635904948,0.529916270761718,0.07191627076171869
mp-21050,UFe2,24,0.0,-228.45823669433594,-9.51909319559733,-0.006834993930663558,-0.006834993930663558
mp-11411,ScGa,8,0.0,-42.27114486694336,-5.28389310836792,-0.001109378367919689,-0.001109378367919689
mp-30759,LiMg2Tl,16,0.0268197761098654,-31.464792251586914,-1.9665495157241821,0.03181510038568369,0.03181510038568369
mp-24809,CaH2,6,0.0558995050000001,-20.576946258544922,-3.4294910430908203,0.1748784569091799,0.0555451235758464
mp-1206438,Rb2CuF6,36,0.0,-140.82144165039062,-3.911706712510851,0.3134523497113708,0.005452349711370985
mp-1223879,InGa3N4,8,0.0596954212499998,-47.34693908691406,-5.918367385864258,0.24170149663574136,0.06120149663574104
mp-556958,La4S3N2,18,0.0,-132.5102081298828,-7.361678229437934,0.25025616167317644,0.0023672727842880548
mp-17449,Tc3P,32,0.0,-303.03515625,-9.4698486328125,5.2377812499670995e-05,5.2377812499670995e-05
mp-1215637,YbGaCu4,6,0.0,-22.67698097229004,-3.7794968287150064,-0.00454266204833953,-0.00454266204833953
mp-1025181,Tm2Cr2C3,14,0.0,-116.60893249511719,-8.329209463936943,0.0017555260630572889,0.0017555260630572889
mp-1205648,Rb2NiAs2,20,0.0,-76.1392593383789,-3.8069629669189453,0.0018629450810543347,0.0018629450810543347
mp-1216763,TiVO3,30,0.0194346620000001,-257.5049743652344,-8.583499145507812,0.7813658144921884,0.02916581449218647
mp-1189323,Zr5Sb3S,18,0.0,-135.36819458007812,-7.520455254448785,0.12200592721788084,0.002117038328992571
mp-1186576,PmGePd2,16,0.015661453749999,-89.50196838378906,-5.593873023986816,0.018315262263183918,0.018315262263183918
mp-1078491,LaFe2AsN,20,0.0,-153.1704864501953,-7.6585243225097654,0.07356987149023464,0.0013698714902350417
mp-1224218,HfTiSe4,6,0.0193067999999998,-39.079864501953125,-6.5133107503255205,0.3359194780078125,0.021252811341145872
mp-13327,NdLuSe3,20,0.0,-116.50142669677734,-5.825071334838867,0.28403151116113357,0.000831511161133669
mp-1102534,POsS,12,0.0,-88.57135772705078,-7.3809464772542315,0.1717702619124335,0.004103595245766201
mp-20675,HoSiRh,12,0.0,-82.21107482910156,-6.85092290242513,-0.023710212425130273,-0.023710212425130273
mp-1176407,Na2Co3O4,36,0.0759281283333326,-190.6188201904297,-5.294967227511936,0.9617512408213971,0.11041790748806424
mp-7285,HfNi3,36,0.0019843296666657,-265.0127258300781,-7.361464606391059,0.0010273841089407654,0.0010273841089407654
mp-30383,Hf2Au,6,0.0,-48.97820281982422,-8.163033803304037,0.005067303362629616,0.005067303362629616
mp-696752,KP(HO2)2,32,0.0053452325000016,-191.3167266845703,-5.978647708892822,0.35055777173217706,0.007057771732177365
mp-7461,Hg2SO4,14,0.0,-62.37816619873047,-4.4555832999093195,0.3966813800906799,0.004109951519251531
mp-755734,Li3Ti(FeO2)4,32,0.0447189282812496,-212.5362548828125,-6.641757965087891,0.9611559869433588,0.053655986943359046
mp-867114,TaBeRu2,16,0.0,-142.4739532470703,-8.904622077941895,0.005783354558102971,0.005783354558102971
mp-1206294,CeB2Pd2C,12,0.0771931527777809,-83.64450073242188,-6.970375061035156,0.08005277160373048,0.08005277160373048
mp-867364,LiTmPd2,16,0.0151870919999996,-78.7549819946289,-4.922186374664307,0.015990306085692296,0.015990306085692296
mp-1188248,Mg2NiB2Ir5,20,0.0,-140.75216674804688,-7.037608337402344,-0.0023605729023508104,-0.0023605729023508104
mp-1216751,TiNbGaO6,18,0.0577953486111102,-145.8447723388672,-8.102487352159288,0.5156604106184854,0.05766041061848526
mp-19272,TbCrO4,24,0.0,-183.8118896484375,-7.6588287353515625,0.7998202654817703,0.00865359881510308
mp-9753,Na2NbF6,18,0.0,-100.4313735961914,-5.579520755343967,0.31108754354492163,0.0030875435449218003
mp-19456,AlV2O4,56,0.0531973842857134,-435.9434814453125,-7.784705025809152,0.9381715791908549,0.059885864905140807
mp-1174011,Li5Mn(CoO4)2,32,0.0435335746875003,-183.23936462402344,-5.726230144500732,0.7289426364367682,0.0764426364367683
mp-28683,Ta(ICl)2,20,0.0,-92.4699478149414,-4.623497390747071,0.40010029125292945,0.0029002912529296765
mp-640862,Sb16Te3,57,0.0,-228.12838745117188,-4.002252411424068,0.08461179594435375,0.017980216996985376
mp-704645,CuO,8,0.0002646549999996,-40.913211822509766,-5.114151477813721,0.35222730218627873,0.00872730218627904
mp-1227010,Ce2AlGaNi2,18,0.0,-101.16055297851562,-5.6200307210286455,0.006537575082465885,0.006537575082465885
mp-1187740,Y2MgHg,16,0.0216918650000002,-64.02297973632812,-4.001436233520508,0.02132127897949232,0.02132127897949232
mp-1186968,Sc3Ga,8,0.0239474471875,-46.704593658447266,-5.838074207305908,0.02654666988159171,0.02654666988159171
mp-982511,HoGa2Pd,16,0.0,-76.05928039550781,-4.753705024719238,0.0021196715307620906,0.0021196715307620906
mp-1225836,Cu4Bi3Pb(SeO)4,32,0.0,-152.74659729003906,-4.773331165313721,0.2920891559362788,0.0023391559362790915
mp-976949,Lu3In,4,0.0017292212499988,-17.289499282836914,-4.3223748207092285,0.0020081342907714017,0.0020081342907714017
mp-1222871,LaNi4Pt,12,0.0,-73.67781066894531,-6.139817555745442,0.0007126259212242303,0.0007126259212242303
mp-1174003,Li5Co3O8,32,0.0412652668749995,-174.17678833007812,-5.443024635314941,0.7342120815600586,0.08358708156005878
mp-569885,Cs2TaCl6,36,0.0,-158.71934509277344,-4.408870697021484,0.4086730074229594,-0.0006603259103732384
mp-754080,LiV3Zn2O8,42,0.028678751428572,-278.60150146484375,-6.63336908249628,0.7768999625037143,0.020042819646571175
mp-1210536,Na3DyBr6,20,0.0,-70.6749496459961,-3.5337474822998045,0.32134759070019747,0.0009475907001972317
mp-1223853,K2Zr(PO4)2,13,0.0,-94.88931274414062,-7.2991779033954325,0.42464190045072137,0.0018726696814903576
mp-1227586,Ca2Fe2O5,36,0.0571663208333372,-237.27149963378906,-6.590874989827474,0.94209828100586,0.05909828100585912
mp-1213649,CsHoMnSe3,24,0.0,-132.42857360839844,-5.5178572336832685,0.23656373548339804,0.0005637354833991637
mp-1078508,HoTe3,16,0.0,-70.50687408447266,-4.406679630279541,0.3217580722204598,0.005258072220460264
mp-1114426,Rb2LiNiF6,40,0.0476555710000035,-168.01995849609375,-4.200498962402344,0.5699966650976558,0.0386966650976559
mp-9297,Ba(AuO2)2,28,0.0,-142.34071350097656,-5.083596910749163,0.39898029353654785,0.0064088649651194984
mp-1222679,Li2MnBr4,28,0.0642611278571427,-111.14336395263672,-3.969405855451311,0.37035478169154645,0.06521192454868885
mp-675419,LiPrS2,16,0.034167223125002,-87.72754669189453,-5.482971668243408,0.29394707738159553,0.04244707738159548
mp-1105641,InHO2,16,0.0490870204166675,-85.644287109375,-5.3527679443359375,0.39357104858072933,0.05007104858072964
mp-972224,TaGeRh,12,0.0,-101.82144927978516,-8.48512077331543,0.003158730017903011,0.003158730017903011
mp-865917,Lu2ZnTc,16,0.061318779375,-86.14059448242188,-5.383787155151367,0.06653225422363285,0.06653225422363285
mp-9592,Yb(MnAs)2,5,0.0396503868103428,-31.66208267211914,-6.332416534423828,0.04680341488651596,0.04680341488651596
mp-1190207,NbFeGe,36,0.0,-290.47503662109375,-8.068751017252604,0.005187643858507229,0.005187643858507229
mp-6309,La3Cu4(P2O)2,26,0.0,-162.7648468017578,-6.260186415452224,0.11001006454777595,0.004317756855468424
mp-864898,Na2TlBi,16,0.0,-40.125328063964844,-2.5078330039978027,0.002971408502197459,0.002971408502197459
mp-16060,AgAuF4,24,0.0,-81.12602996826172,-3.3802512486775718,0.3175390188224281,0.009539018822428247
mp-1080710,Ho2InAu2,10,0.0,-45.084495544433594,-4.508449554443359,0.00032075955664101485,0.00032075955664101485
mp-865964,Li2CaSn,16,0.0,-47.47972106933594,-2.967482566833496,-0.001984731833496234,-0.001984731833496234
mp-1216374,UCoNiGe2,10,0.0,-70.65162658691406,-7.065162658691406,0.004584584308587658,0.004584584308587658
mp-1102478,ErAsPt,12,0.007778341071428,-75.33853149414062,-6.278210957845052,0.012577381559709444,0.012577381559709444
mp-1218961,SnPbS2,8,0.0425221462499969,-35.520355224609375,-4.440044403076172,0.29558925504882794,0.04408925504882788
mp-1183370,BaSnS3,20,0.0156748426111299,-95.22852325439453,-4.761426162719727,0.31720051139138494,0.015400511391384875
mp-20586,VCo2Si,16,0.0270695697395835,-121.7566146850586,-7.609788417816162,0.02002561442342099,0.037775614423421366
mp-776457,LiV4OF11,17,0.0481599292646972,-104.40084075927734,-6.141225927016315,0.7984824751895605,0.05912953401309018
mp-1077902,Li(Mg2Si)2,7,0.0739109013174892,-19.755168914794922,-2.822166987827846,0.06483244777535324,0.08511816206106726
mp-1227403,Bi(SbTe2)3,30,0.0016051044999998,-109.90941619873047,-3.663647206624349,0.25975875337565135,0.006558753375651261
mp-17751,Y5Ge3,16,0.0,-105.72449493408203,-6.607780933380127,0.0005961347448755205,0.0005961347448755205
mp-1095634,TeAsRu,12,0.0,-73.27877044677734,-6.106564203898112,0.14554648193522102,0.004879815268554744
mp-15218,Cs2TaAgS4,64,0.0,-333.3301086425781,-5.208282947540283,0.2527170324597172,0.00121703245971716
mp-1276338,BaYCrCuO5,9,0.0666628457638935,-64.82482147216797,-7.202757941351996,1.1845337999674692,0.5807560221896919
mp-1183897,Cs,20,0.0386768960689655,-16.91394805908203,-0.8456974029541016,0.049704969114863995,0.049704969114863995
mp-1217962,SrSmAlO4,14,0.0269027975148805,-103.82281494140625,-7.415915352957589,0.4194252731287218,0.02685384455729345
mp-568173,LaMgSi2,32,0.0,-157.40267944335938,-4.9188337326049805,-0.03565643135498053,-0.0001564313549806684
mp-1228728,Al4InAgTe8,28,0.0108375544642869,-102.43710327148438,-3.6584679739815846,0.2520920569112728,0.010949199768415685
mp-1208259,Ti3CoS6,20,0.0593433728888808,-133.8162078857422,-6.6908103942871096,0.3644736896017715,0.06267368960177144
mp-1187272,Tb2CuIr,16,0.0235507862500004,-98.02124786376953,-6.126327991485596,0.0272378697644049,0.0272378697644049
mp-1274483,NaNiO2,8,0.0127534043750001,-36.757930755615234,-4.594741344451904,0.9928353861730956,0.014085386173095849
mp-1209088,RbYBeF6,18,0.0,-109.60585021972656,-6.0892139010959205,0.30899926723741267,0.0009992672374128375
mp-1027801,TeMo2Se2S,12,0.0396746458333341,-78.89237976074219,-6.574364980061849,0.35287331577148606,0.04137331577148551
mp-1272804,LiMn2O4,28,0.0001902147619059,-193.3548126220703,-6.905529022216797,0.8804055306403455,0.01126267349748833
mp-4299,HoInPd,9,0.0,-44.88499069213867,-4.987221188015408,1.8518651259569197e-05,1.8518651259569197e-05
mp-1111594,K2RbTiF6,40,0.0664581879999985,-208.7890625,-5.2197265625,0.33800665599999746,0.060806655999997794
mp-675525,InGaSe2,16,0.045653605625,-59.171058654785156,-3.6981911659240723,0.2815426253259279,0.04554262532592812
mp-776438,Li2VF6,18,0.0383218572222539,-95.76287841796875,-5.320159912109375,0.5387873912239591,0.0418985023350702
mp-1114577,Rb2LiSbI6,40,0.0522666195000018,-106.76168060302734,-2.6690420150756835,0.2792929824243173,0.05189298242431706
mp-13815,Rb2NaErF6,40,0.0,-210.38633728027344,-5.259658432006836,0.2782699639931643,0.001069963993163725
mp-1187660,YbEuCd2,16,0.00141831,-60.558860778808594,-3.784928798675537,9.600882446259007e-05,9.600882446259007e-05
mp-19312,BaTb2NiO5,18,0.002632438055552,-127.21517181396484,-7.067509545220269,0.6870990439463949,0.02309904394639517
mp-552292,SmBi2IO4,8,0.0,-49.05646896362305,-6.132058620452881,0.39212160829711973,0.0012466082971194226
mp-10991,YCuAs2,8,0.0,-46.30907440185547,-5.788634300231934,0.003996916018066621,0.003996916018066621
mp-1222903,LaAl2Pt3,6,0.0,-37.262142181396484,-6.210357030232747,-0.0008065185660806051,-0.0008065185660806051
mp-1104269,Er(Al2Cu)4,26,0.0,-109.71951293945312,-4.219981266902043,-0.0023864399789665924,-0.0023864399789665924
mp-31081,Sc(MnAl2)4,26,0.0,-154.50375366210938,-5.942452063927283,0.0035168814573323104,0.0035168814573323104
mp-1188138,Er2Ge5Ru3,40,0.0,-265.175537109375,-6.629388427734375,0.001738553265624887,0.001738553265624887
mp-15753,Ba3(LiAs)4,22,0.0,-84.48524475097656,-3.840238397771662,-0.0007422195898438844,-0.0007422195898438844
mp-2644,CoSb,4,0.0,-23.111671447753906,-5.777917861938477,0.09830180806152278,0.002301808061522692
mp-674,LaPd3,4,0.0,-23.718795776367188,-5.929698944091797,0.010488483408202853,0.010488483408202853
mp-1219939,PdPb4Au,12,0.0107330600000006,-48.27244567871094,-4.022703806559245,0.004572350940754255,0.004572350940754255
mp-1189154,NaZnSO4F,32,0.0073324582031242,-170.0507354736328,-5.314085483551025,0.40826369730834955,0.0070136973083494425
mp-31183,ErAl4Ni,24,0.0,-114.32339477539062,-4.763474782307942,0.00039560852539999303,0.00039560852539999303
mp-19713,Sc3In,8,0.0,-45.868507385253906,-5.733563423156738,-0.000853065656738039,-0.000853065656738039
mp-558059,LiMnF4,12,0.0,-65.54725646972656,-5.462271372477214,0.5914986671061193,0.005498667106119903
mp-567258,LaZn2,12,0.0,-34.26966857910156,-2.8558057149251304,0.004387608408202848,0.004387608408202848
mp-1237338,Rb3BiF6,10,0.0712823884999993,-43.701454162597656,-4.370145416259765,0.3491876852402358,0.07198768524023524
mp-1224835,Fe2Pb3WO9,15,0.0345988188749979,-96.33000183105469,-6.422000122070313,1.06495786813801,0.05609120147134394
mp-1215418,ZnIn3AsSe4,9,0.0034937088888882,-32.71881103515625,-3.6354234483506946,0.21547037164930893,0.005692593871531759
mp-31115,Er3GaO6,40,0.0068695206499995,-313.99163818359375,-7.849790954589844,0.41980828556015837,0.0076082855601580235
mp-1112171,KInBr3,40,0.0678324935,-115.6773910522461,-2.8919347763061523,0.387830009193848,0.06743000919384778
mp-568145,Ar,2,0.00043104,-0.13177022337913513,-0.06588511168956757,0.0029231083104324374,0.0029231083104324374
mp-1078372,Na2MgPb,8,0.0,-17.004362106323242,-2.1255452632904053,-0.006530942040405385,-0.006530942040405385
mp-2938,Tm(FeSi)2,10,0.0,-71.26493835449219,-7.126493835449219,-0.02189959744921932,0.006500402550781992
mp-8436,Ta2PdSe6,18,0.0,-112.10443115234375,-6.228023952907986,0.3210431637586808,0.006376497092013267
mp-1114602,Rb2NaYCl6,40,0.0,-167.1023406982422,-4.177558517456054,0.36792992854394324,-0.0004700714560570418
mp-553243,YBi2BrO4,8,0.0,-51.61675262451172,-6.452094078063965,0.4109289356860355,0.0006789356860359419
mp-545552,SnO,4,0.0714361649999997,-22.76291275024414,-5.690728187561035,0.4177406449389647,0.07424064493896498
mp-21137,Ca2PbO4,14,0.0,-85.22338104248047,-6.087384360177176,0.39453484267996597,0.00196341410853762
mp-20249,MnCoP,12,0.0,-94.29219818115234,-7.857683181762695,0.012731079903971931,0.012731079903971931
mp-30298,KAsO2,16,0.0,-87.3998794555664,-5.4624924659729,0.3471614840270991,0.0036614840270994264
mp-30293,Sr2GeSe4,28,0.0,-124.33220672607422,-4.440435954502651,0.27191672978306247,0.002202444068777787
mp-19737,LaMnSi,6,0.0,-42.04094696044922,-7.006824493408203,-0.021532410074869723,0.0021342565917974454
mp-974376,PtRh3,8,5.349583333291719e-05,-56.323158264160156,-7.0403947830200195,0.0017710028133119948,0.0017710028133119948
mp-19830,ErN,8,0.0,-65.80899810791016,-8.22612476348877,0.1829383715112307,0.002438371511230386
mp-10752,Er,4,0.0269157099999999,-18.135591506958008,-4.533897876739502,0.03382093326049773,0.03382093326049773
mp-1205915,Rb3TbF6,20,0.0438308064999999,-102.36784362792969,-5.1183921813964846,0.3232227461035153,0.046022746103515644
mp-626708,Co(HO)2,5,0.0713624120000027,-26.794757843017578,-5.358951568603516,0.6817170073964789,0.07931700739647862
mp-156,La,4,0.0006659949999994,-19.68002700805664,-4.92000675201416,0.016000352985839683,0.016000352985839683
mp-1218349,SrAg3Pd2,6,0.0,-22.513931274414062,-3.7523218790690103,3.2132597656442385e-05,3.2132597656442385e-05
mp-560449,K3Ni2F7,24,0.0,-103.80266571044922,-4.325111071268718,0.7323362703979486,0.03933627039794896
mp-755362,Sm2Se2O,20,0.0103872267499998,-134.70217895507812,-6.735108947753906,0.3367013379960948,0.010501337996094762
mp-11833,UCuGe,3,0.0779826944444437,-20.27741241455078,-6.759137471516927,0.0868938895941831,0.0868938895941831
mvc-6916,MgMn2O4,28,0.0469219000000009,-198.55789184570312,-7.091353280203683,0.9236962569391745,0.05455339979631724
mp-568718,HfAl3,16,0.0,-91.07718658447266,-5.692324161529541,0.0014535184704591586,0.0014535184704591586
mp-1207830,Y(Fe2Ge)2,14,0.0059184692857208,-103.58851623535156,-7.39917973109654,0.013867647474892664,0.013867647474892664
mp-1228817,AlReGe,6,0.0,-43.11444854736328,-7.185741424560547,-0.0002533278938798844,-0.0002533278938798844
mp-21445,Ba3In2O5F2,24,0.0203181687500011,-139.04913330078125,-5.793713887532552,0.38391233538411473,0.020662335384114883
mp-1222346,LiMo6(SeS3)2,45,0.0502401264999985,-328.0550231933594,-7.2901116265190975,0.3177598766475729,0.05362654331423933
mp-1214413,BaCu5AgP2,9,0.0123362338222223,-38.73273468017578,-4.303637186686198,0.013384588247134843,0.013384588247134843
mp-390,TiO2,12,0.0063892508333331,-107.6107177734375,-8.967559814453125,0.46454958221354126,0.006549582213541072
mp-1205366,LuRhO3,20,0.0,-150.7909393310547,-7.539546966552734,0.4184754899472578,0.006275489947257462
mp-1216227,Y(Fe5Re)2,26,0.0167462571153844,-232.8533477783203,-8.955897991473858,0.021825661026138476,0.021825661026138476
mp-1186017,Na3Ag,16,0.0451815252801726,-27.08906364440918,-1.6930664777755737,0.04452668750459887,0.04452668750459887
mp-11257,SmAu,2,0.0445348799999996,-9.596342086791992,-4.798171043395996,0.033142779104004205,0.033142779104004205
mp-9372,Ba2Cu(PO4)2,26,0.0,-180.2765655517578,-6.933714059682993,0.4296225157016291,0.006853284932399006
mp-6766,CaMg(SiO3)2,40,0.0,-293.91436767578125,-7.347859191894531,0.4134526846054829,0.0012526846054825569
mp-1222838,LaYNi10,12,0.0017994450000005,-72.78746032714844,-6.065621693929036,0.001575034404297071,0.001575034404297071
mp-863698,Pm2MgAl,16,0.0,-63.53840255737305,-3.9711501598358154,0.002308857664183872,0.002308857664183872
mp-620571,CaInPd,12,0.0,-48.157840728759766,-4.0131533940633135,-0.0026543465633137586,-0.0026543465633137586
mp-5986,BaTiO3,5,0.0032073760000006,-40.03614807128906,-8.007229614257813,0.4166773677421869,0.004477367742188321
mp-20752,Ce(Sn3Ru2)2,22,0.0,-141.84725952148438,-6.447602705522017,-0.0002066409765619781,-0.0002066409765619781
mp-25542,LiMnO2,8,0.0219572200000008,-52.811134338378906,-6.601391792297363,0.8001932139526371,0.0396932139526367
mp-5558,NaReO4,24,0.0,-177.69491577148438,-7.403954823811849,0.45916838785481495,0.0011683878548147675
mp-1207780,Y3Rh,16,0.0,-115.18546295166016,-7.19909143447876,-0.0009733426037605852,-0.0009733426037605852
mp-19354,PrMn7O12,40,0.0248940022187511,-305.82989501953125,-7.645747375488281,1.028944082730482,0.03294408273048077
mp-675022,CsPbCl3,15,0.0117529949999934,-53.076744079589844,-3.5384496053059897,0.3815953136940031,0.01319531369400373
